data,wse,phase,wse_orto_local,h_elipsoidal,wse_swot_ref,param_H_orto_ZR,param_N_local,param_N_egm2008
1970-07-03,0.88,Low,116.69699999999999,122.42699999999999,116.22979296630604,115.817,5.73,6.1972070336939495
1970-07-04,0.88,Low,116.69699999999999,122.42699999999999,116.22979296630604,115.817,5.73,6.1972070336939495
1970-07-05,0.86,Low,116.67699999999999,122.407,116.20979296630605,115.817,5.73,6.1972070336939495
1970-07-06,0.85,Low,116.66699999999999,122.39699999999999,116.19979296630603,115.817,5.73,6.1972070336939495
1970-07-07,0.84,Low,116.657,122.387,116.18979296630604,115.817,5.73,6.1972070336939495
1970-07-08,0.82,Low,116.63699999999999,122.36699999999999,116.16979296630603,115.817,5.73,6.1972070336939495
1970-07-09,0.81,Low,116.627,122.357,116.15979296630604,115.817,5.73,6.1972070336939495
1970-07-10,0.8,Low,116.61699999999999,122.347,116.14979296630605,115.817,5.73,6.1972070336939495
1970-07-11,0.79,Low,116.607,122.337,116.13979296630606,115.817,5.73,6.1972070336939495
1970-07-12,0.78,Low,116.597,122.327,116.12979296630604,115.817,5.73,6.1972070336939495
1970-07-13,0.76,Low,116.577,122.307,116.10979296630606,115.817,5.73,6.1972070336939495
1970-07-14,0.76,Low,116.577,122.307,116.10979296630606,115.817,5.73,6.1972070336939495
1970-07-15,0.75,Low,116.567,122.297,116.09979296630604,115.817,5.73,6.1972070336939495
1970-07-16,0.74,Low,116.55699999999999,122.28699999999999,116.08979296630605,115.817,5.73,6.1972070336939495
1970-07-17,0.74,Low,116.55699999999999,122.28699999999999,116.08979296630605,115.817,5.73,6.1972070336939495
1970-07-18,0.73,Low,116.547,122.277,116.07979296630606,115.817,5.73,6.1972070336939495
1970-07-19,0.72,Low,116.53699999999999,122.267,116.06979296630604,115.817,5.73,6.1972070336939495
1970-07-20,0.71,Low,116.52699999999999,122.25699999999999,116.05979296630605,115.817,5.73,6.1972070336939495
1970-07-21,0.69,Low,116.50699999999999,122.237,116.03979296630604,115.817,5.73,6.1972070336939495
1970-07-22,0.68,Low,116.497,122.227,116.02979296630605,115.817,5.73,6.1972070336939495
1970-07-23,0.66,Low,116.47699999999999,122.207,116.00979296630604,115.817,5.73,6.1972070336939495
1970-07-24,0.65,Low,116.467,122.197,115.99979296630605,115.817,5.73,6.1972070336939495
1970-07-25,0.63,Low,116.44699999999999,122.17699999999999,115.97979296630604,115.817,5.73,6.1972070336939495
1970-07-26,0.62,Low,116.437,122.167,115.96979296630604,115.817,5.73,6.1972070336939495
1970-07-27,0.62,Low,116.437,122.167,115.96979296630604,115.817,5.73,6.1972070336939495
1970-07-28,0.6,Low,116.41699999999999,122.14699999999999,115.94979296630603,115.817,5.73,6.1972070336939495
1970-07-29,0.59,Low,116.407,122.137,115.93979296630604,115.817,5.73,6.1972070336939495
1970-07-30,0.59,Low,116.407,122.137,115.93979296630604,115.817,5.73,6.1972070336939495
1970-07-31,0.58,Low,116.39699999999999,122.127,115.92979296630605,115.817,5.73,6.1972070336939495
1970-08-01,0.57,Low,116.38699999999999,122.11699999999999,115.91979296630603,115.817,5.73,6.1972070336939495
1970-08-02,0.56,Low,116.377,122.107,115.90979296630604,115.817,5.73,6.1972070336939495
1970-08-03,0.55,Low,116.36699999999999,122.097,115.89979296630605,115.817,5.73,6.1972070336939495
1970-08-04,0.54,Low,116.357,122.087,115.88979296630606,115.817,5.73,6.1972070336939495
1970-08-05,0.53,Low,116.347,122.077,115.87979296630604,115.817,5.73,6.1972070336939495
1970-08-06,0.52,Low,116.33699999999999,122.067,115.86979296630605,115.817,5.73,6.1972070336939495
1970-08-07,0.51,Low,116.327,122.057,115.85979296630606,115.817,5.73,6.1972070336939495
1970-08-08,0.5,Low,116.317,122.047,115.84979296630604,115.817,5.73,6.1972070336939495
1970-08-09,0.49,Low,116.30699999999999,122.03699999999999,115.83979296630605,115.817,5.73,6.1972070336939495
1970-08-10,0.48,Low,116.297,122.027,115.82979296630606,115.817,5.73,6.1972070336939495
1970-08-11,0.46,Low,116.27699999999999,122.00699999999999,115.80979296630605,115.817,5.73,6.1972070336939495
1970-08-12,0.45,Low,116.267,121.997,115.79979296630606,115.817,5.73,6.1972070336939495
1970-08-13,0.44,Low,116.25699999999999,121.987,115.78979296630604,115.817,5.73,6.1972070336939495
1970-08-14,0.44,Low,116.25699999999999,121.987,115.78979296630604,115.817,5.73,6.1972070336939495
1970-08-15,0.43,Low,116.247,121.977,115.77979296630605,115.817,5.73,6.1972070336939495
1970-08-16,0.43,Low,116.247,121.977,115.77979296630605,115.817,5.73,6.1972070336939495
1970-08-17,0.42,Low,116.237,121.967,115.76979296630606,115.817,5.73,6.1972070336939495
1970-08-18,0.41,Low,116.22699999999999,121.957,115.75979296630604,115.817,5.73,6.1972070336939495
1970-08-19,0.4,Low,116.217,121.947,115.74979296630605,115.817,5.73,6.1972070336939495
1970-08-20,0.4,Low,116.217,121.947,115.74979296630605,115.817,5.73,6.1972070336939495
1970-08-21,0.39,Low,116.207,121.937,115.73979296630606,115.817,5.73,6.1972070336939495
1970-08-22,0.38,Low,116.19699999999999,121.92699999999999,115.72979296630604,115.817,5.73,6.1972070336939495
1970-08-23,0.37,Low,116.187,121.917,115.71979296630604,115.817,5.73,6.1972070336939495
